return_id,order_id,customer_name,return_date,reason,quantity_returned,refund_amount,product_name
RET-88250,CA-2017-133046,Dennis Kane,2025-12-30,Wrong Item,4,180.37,Printer Paper
RET-34716,CA-2016-165561,Clay Rozendal,2025-05-22,Changed Mind,1,7.69,OnePlus Phone
RET-31400,CA-2015-145324,Duane Huffman,2024-05-05,Changed Mind,2,35.12,Water Bottle
RET-20382,US-2016-146066,Rick Bensley,2025-02-19,Changed Mind,7,535.27,Sticky Notes
RET-90375,CA-2014-104773,Thomas Boland,2023-05-31,Not as Described,1,27.29,Shoe Rack
RET-45235,CA-2015-158701,James Lanier,2023-06-17,Changed Mind,6,82.87,Bedsheet
RET-47957,CA-2015-163181,Adrian Barton,2024-04-16,Damaged,1,80.28,Dinner Set
RET-47957,CA-2015-163181,Adrian Barton,2024-04-16,Damaged,1,80.28,Calculator
RET-47957,CA-2015-163181,Adrian Barton,2024-04-16,Damaged,1,80.28,Pencil
RET-47957,CA-2015-163181,Adrian Barton,2024-04-16,Damaged,1,80.28,File Folder
RET-47957,CA-2015-163181,Adrian Barton,2024-04-16,Damaged,1,80.28,Handbag
RET-47957,CA-2015-163181,Adrian Barton,2024-04-16,Damaged,1,80.28,Side Table
RET-45669,CA-2017-127180,Tom Ashbrook,2026-04-14,Defective,8,2216.14,Stapler
RET-45669,CA-2017-127180,Tom Ashbrook,2026-04-14,Defective,8,2216.14,Table Lamp
RET-45669,CA-2017-127180,Tom Ashbrook,2026-04-14,Defective,8,2216.14,Jacket
RET-45669,CA-2017-127180,Tom Ashbrook,2026-04-14,Defective,8,2216.14,Lunch Box
RET-29942,CA-2016-112123,Brosina Hoffman,2024-08-21,Damaged,2,165.9,Wallet
RET-29942,CA-2016-112123,Brosina Hoffman,2024-08-21,Damaged,2,165.9,Wardrobe
RET-29942,CA-2016-112123,Brosina Hoffman,2024-08-21,Damaged,2,165.9,Formal Shoes
RET-23405,CA-2016-108616,Joe Kamberova,2025-03-20,Not as Described,1,2.41,Lunch Box
RET-23405,CA-2016-108616,Joe Kamberova,2025-03-20,Not as Described,1,2.41,Sticky Notes
RET-23405,CA-2016-108616,Joe Kamberova,2025-03-20,Not as Described,1,2.41,Mirror
RET-11075,US-2014-161305,Sarah Bern,2022-11-17,Wrong Item,1,6.59,OnePlus Phone
RET-11075,US-2014-161305,Sarah Bern,2022-11-17,Wrong Item,1,6.59,Printer Paper
RET-38467,CA-2015-140410,Corinna Mitchell,2024-04-08,Not as Described,1,11.4,Drawer Unit
RET-38467,CA-2015-140410,Corinna Mitchell,2024-04-08,Not as Described,1,11.4,Smart Watch
RET-38467,CA-2015-140410,Corinna Mitchell,2024-04-08,Not as Described,1,11.4,Sticky Notes
RET-75325,CA-2016-137337,Giulietta Baptist,2024-08-24,Not as Described,2,66.48,Office Chair
RET-75325,CA-2016-137337,Giulietta Baptist,2024-08-24,Not as Described,2,66.48,Bedsheet
RET-29148,CA-2015-153878,Trudy Schmidt,2023-10-12,Damaged,1,10.0,Earphones
RET-29148,CA-2015-153878,Trudy Schmidt,2023-10-12,Damaged,1,10.0,Wardrobe
RET-71623,CA-2017-161809,Thea Hendricks,2025-07-01,Wrong Item,2,87.28,File Folder
RET-11653,CA-2016-137204,Bill Overfelt,2024-10-07,Damaged,2,40.05,Cabinet
RET-68059,CA-2015-106208,Julia West,2024-06-06,Wrong Item,6,38.67,Bedsheet
RET-22315,US-2014-134733,Brian Moss,2023-03-21,Defective,1,35.27,MacBook
RET-22315,US-2014-134733,Brian Moss,2023-03-21,Defective,1,35.27,Coffee Table
RET-99318,CA-2016-158694,Arianne Irving,2025-05-04,Not as Described,1,1.55,Recliner Chair
RET-99318,CA-2016-158694,Arianne Irving,2025-05-04,Not as Described,1,1.55,HP Laptop
RET-99318,CA-2016-158694,Arianne Irving,2025-05-04,Not as Described,1,1.55,Dining Chair
RET-99318,CA-2016-158694,Arianne Irving,2025-05-04,Not as Described,1,1.55,Curtain
RET-99318,CA-2016-158694,Arianne Irving,2025-05-04,Not as Described,1,1.55,Sticky Notes
RET-99318,CA-2016-158694,Arianne Irving,2025-05-04,Not as Described,1,1.55,MacBook
RET-99318,CA-2016-158694,Arianne Irving,2025-05-04,Not as Described,1,1.55,Dress
RET-15529,CA-2015-119291,Jesus Ocampo,2023-10-27,Defective,1,1.51,Rice Cooker
RET-15529,CA-2015-119291,Jesus Ocampo,2023-10-27,Defective,1,1.51,Tape Dispenser
RET-15529,CA-2015-119291,Jesus Ocampo,2023-10-27,Defective,1,1.51,Side Table
RET-15529,CA-2015-119291,Jesus Ocampo,2023-10-27,Defective,1,1.51,Sticky Notes
RET-15529,CA-2015-119291,Jesus Ocampo,2023-10-27,Defective,1,1.51,MacBook
RET-15529,CA-2015-119291,Jesus Ocampo,2023-10-27,Defective,1,1.51,Smart Watch
RET-93692,CA-2016-146437,Henry Goldwyn,2024-07-17,Not as Described,1,16.88,Belt
RET-97385,CA-2017-147032,Laurel Beltran,2026-01-09,Wrong Item,1,11.28,Clipboard
RET-97385,CA-2017-147032,Laurel Beltran,2026-01-09,Wrong Item,1,11.28,TV Stand
RET-97385,CA-2017-147032,Laurel Beltran,2026-01-09,Wrong Item,1,11.28,Samsung Galaxy Phone
RET-52534,CA-2017-128265,Victoria Wilson,2026-04-23,Damaged,1,385.35,Lunch Box
RET-61879,US-2016-127334,Mike Pelletier,2025-05-23,Wrong Item,2,79.93,Dinner Set
RET-61879,US-2016-127334,Mike Pelletier,2025-05-23,Wrong Item,2,79.93,Rice Cooker
RET-72294,CA-2016-125017,Karen Bern,2024-07-09,Defective,1,30.29,Wall Clock
RET-42600,CA-2016-152163,Jay Fein,2024-12-08,Wrong Item,2,13.55,Office Chair
RET-42600,CA-2016-152163,Jay Fein,2024-12-08,Wrong Item,2,13.55,Pillow
RET-42600,CA-2016-152163,Jay Fein,2024-12-08,Wrong Item,2,13.55,Sticky Notes
RET-54357,CA-2017-166695,Chuck Clark,2025-11-07,Damaged,2,121.43,Wallet
RET-54357,CA-2017-166695,Chuck Clark,2025-11-07,Damaged,2,121.43,Coffee Table
RET-54357,CA-2017-166695,Chuck Clark,2025-11-07,Damaged,2,121.43,Wall Clock
RET-80300,CA-2015-149748,Elizabeth Moffitt,2023-11-04,Damaged,2,7.69,Trousers
RET-80300,CA-2015-149748,Elizabeth Moffitt,2023-11-04,Damaged,2,7.69,Water Bottle
RET-80300,CA-2015-149748,Elizabeth Moffitt,2023-11-04,Damaged,2,7.69,Curtain
RET-83184,CA-2017-148810,Dan Reichenbach,2025-12-03,Not as Described,4,7.83,Wall Clock
RET-12798,CA-2017-140186,Patrick Gardner,2026-03-28,Changed Mind,2,44.18,Stapler
RET-12798,CA-2017-140186,Patrick Gardner,2026-03-28,Changed Mind,2,44.18,T-Shirt
RET-12798,CA-2017-140186,Patrick Gardner,2026-03-28,Changed Mind,2,44.18,Recliner Chair
RET-12798,CA-2017-140186,Patrick Gardner,2026-03-28,Changed Mind,2,44.18,Wallet
RET-12798,CA-2017-140186,Patrick Gardner,2026-03-28,Changed Mind,2,44.18,Office Desk
RET-15175,CA-2017-151218,Pauline Johnson,2025-12-04,Changed Mind,1,3.8,OnePlus Phone
RET-81137,CA-2017-160724,Yana Sorensen,2025-10-30,Changed Mind,2,20.97,Recliner Chair
RET-52425,US-2017-105830,Duane Benoit,2025-06-09,Changed Mind,2,71.11,Sticky Notes
RET-82682,CA-2016-153157,Trudy Brown,2025-02-22,Wrong Item,5,220.91,Drawer Unit
RET-44517,CA-2017-141446,Craig Leslie,2026-02-21,Defective,1,16.02,Asus Laptop
RET-93627,CA-2014-110555,Michelle Moray,2022-09-25,Defective,4,115.99,Belt
RET-93627,CA-2014-110555,Michelle Moray,2022-09-25,Defective,4,115.99,Drawer Unit
RET-93627,CA-2014-110555,Michelle Moray,2022-09-25,Defective,4,115.99,Wardrobe
RET-91229,CA-2017-156776,Jeremy Lonsdale,2026-01-22,Not as Described,1,50.54,Coffee Table
RET-91229,CA-2017-156776,Jeremy Lonsdale,2026-01-22,Not as Described,1,50.54,Backpack
RET-91229,CA-2017-156776,Jeremy Lonsdale,2026-01-22,Not as Described,1,50.54,T-Shirt
RET-91229,CA-2017-156776,Jeremy Lonsdale,2026-01-22,Not as Described,1,50.54,Calculator
RET-91229,CA-2017-156776,Jeremy Lonsdale,2026-01-22,Not as Described,1,50.54,Drawer Unit
RET-91229,CA-2017-156776,Jeremy Lonsdale,2026-01-22,Not as Described,1,50.54,Stapler
RET-91229,CA-2017-156776,Jeremy Lonsdale,2026-01-22,Not as Described,1,50.54,OnePlus Phone
RET-91229,CA-2017-156776,Jeremy Lonsdale,2026-01-22,Not as Described,1,50.54,Asus Laptop
RET-18302,CA-2017-152912,Brian Moss,2026-05-06,Defective,3,461.5,Toaster
RET-18302,CA-2017-152912,Brian Moss,2026-05-06,Defective,3,461.5,Electric Kettle
RET-18302,CA-2017-152912,Brian Moss,2026-05-06,Defective,3,461.5,Bedsheet
RET-18302,CA-2017-152912,Brian Moss,2026-05-06,Defective,3,461.5,Highlighter
RET-99551,US-2016-163461,Bobby Trafton,2024-12-17,Changed Mind,2,64.41,Jeans
RET-47110,CA-2017-143329,Denise Leinenbach,2026-04-30,Not as Described,3,34.37,File Folder
RET-22616,US-2015-153374,Jill Fjeld,2023-07-25,Defective,6,414.87,Sticky Notes
RET-27009,US-2017-156356,Natalie DeCherney,2025-10-10,Wrong Item,1,7.02,Handbag
RET-27009,US-2017-156356,Natalie DeCherney,2025-10-10,Wrong Item,1,7.02,Office Chair
RET-27009,US-2017-156356,Natalie DeCherney,2025-10-10,Wrong Item,1,7.02,Coffee Table
RET-73618,US-2014-123183,Georgia Rosenberg,2023-05-19,Wrong Item,1,143.69,Formal Shoes
RET-73618,US-2014-123183,Georgia Rosenberg,2023-05-19,Wrong Item,1,143.69,Storage Container
RET-73618,US-2014-123183,Georgia Rosenberg,2023-05-19,Wrong Item,1,143.69,Samsung Galaxy Phone
RET-73618,US-2014-123183,Georgia Rosenberg,2023-05-19,Wrong Item,1,143.69,Recliner Chair
RET-60934,CA-2016-114860,Duane Noonan,2025-05-28,Changed Mind,1,19.18,Pillow
RET-60934,CA-2016-114860,Duane Noonan,2025-05-28,Changed Mind,1,19.18,Bluetooth Speaker
RET-43546,CA-2014-149958,Alan Shonely,2022-09-03,Damaged,3,42.97,Redmi Phone
RET-43546,CA-2014-149958,Alan Shonely,2022-09-03,Damaged,3,42.97,Rice Cooker
RET-43546,CA-2014-149958,Alan Shonely,2022-09-03,Damaged,3,42.97,Printer Paper
RET-43546,CA-2014-149958,Alan Shonely,2022-09-03,Damaged,3,42.97,Shirt
RET-43546,CA-2014-149958,Alan Shonely,2022-09-03,Damaged,3,42.97,Curtain
RET-19289,CA-2014-138317,Natalie Webber,2022-12-05,Damaged,1,20.46,Smart Watch
RET-19289,CA-2014-138317,Natalie Webber,2022-12-05,Damaged,1,20.46,Belt
RET-19289,CA-2014-138317,Natalie Webber,2022-12-05,Damaged,1,20.46,Jeans
RET-19289,CA-2014-138317,Natalie Webber,2022-12-05,Damaged,1,20.46,Asus Laptop
RET-19289,CA-2014-138317,Natalie Webber,2022-12-05,Damaged,1,20.46,Coffee Table
RET-20480,CA-2014-137092,Lindsay Shagiari,2023-03-29,Changed Mind,3,453.92,Headphones
RET-20480,CA-2014-137092,Lindsay Shagiari,2023-03-29,Changed Mind,3,453.92,Stapler
RET-20480,CA-2014-137092,Lindsay Shagiari,2023-03-29,Changed Mind,3,453.92,Realme Phone
RET-20480,CA-2014-137092,Lindsay Shagiari,2023-03-29,Changed Mind,3,453.92,Storage Container
RET-20480,CA-2014-137092,Lindsay Shagiari,2023-03-29,Changed Mind,3,453.92,Mixer Grinder
RET-83140,US-2014-134971,Bart Pistole,2022-12-05,Changed Mind,3,10.12,HP Laptop
RET-17641,CA-2016-126004,Becky Martin,2025-06-02,Defective,1,74.93,Toaster
RET-17641,CA-2016-126004,Becky Martin,2025-06-02,Defective,1,74.93,Asus Laptop
RET-17641,CA-2016-126004,Becky Martin,2025-06-02,Defective,1,74.93,Headphones
RET-17641,CA-2016-126004,Becky Martin,2025-06-02,Defective,1,74.93,Cabinet
RET-17641,CA-2016-126004,Becky Martin,2025-06-02,Defective,1,74.93,Wall Clock
RET-17641,CA-2016-126004,Becky Martin,2025-06-02,Defective,1,74.93,HP Laptop
RET-19225,CA-2015-124975,Michael Grace,2023-12-03,Not as Described,5,459.73,Pencil
RET-22729,US-2016-104815,Rob Beeghly,2025-02-08,Damaged,2,98.59,Dress
RET-34832,US-2014-140452,Berenike Kampe,2023-06-01,Wrong Item,2,77.93,Earphones
RET-34832,US-2014-140452,Berenike Kampe,2023-06-01,Wrong Item,2,77.93,Side Table
RET-34832,US-2014-140452,Berenike Kampe,2023-06-01,Wrong Item,2,77.93,Sandals
RET-34832,US-2014-140452,Berenike Kampe,2023-06-01,Wrong Item,2,77.93,HP Laptop
RET-34832,US-2014-140452,Berenike Kampe,2023-06-01,Wrong Item,2,77.93,TV Stand
RET-34832,US-2014-140452,Berenike Kampe,2023-06-01,Wrong Item,2,77.93,Envelope
RET-33448,US-2017-109484,Roger Barcio,2026-04-25,Defective,1,5.19,Wall Clock
RET-93705,CA-2015-104129,Erin Smith,2023-08-22,Defective,2,100.6,Sandals
RET-93705,CA-2015-104129,Erin Smith,2023-08-22,Defective,2,100.6,OnePlus Phone
RET-97194,CA-2016-106950,Joe Elijah,2025-02-16,Changed Mind,3,903.05,Lenovo Laptop
RET-97194,CA-2016-106950,Joe Elijah,2025-02-16,Changed Mind,3,903.05,Trousers
RET-97194,CA-2016-106950,Joe Elijah,2025-02-16,Changed Mind,3,903.05,Lunch Box
RET-97194,CA-2016-106950,Joe Elijah,2025-02-16,Changed Mind,3,903.05,Storage Container
RET-97194,CA-2016-106950,Joe Elijah,2025-02-16,Changed Mind,3,903.05,Dinner Set
RET-82085,CA-2017-152695,Chris Cortes,2026-05-16,Changed Mind,1,3.47,Mixer Grinder
RET-82085,CA-2017-152695,Chris Cortes,2026-05-16,Changed Mind,1,3.47,Pen
RET-79979,CA-2016-164896,Penelope Sewall,2025-04-26,Defective,2,12.02,iPhone
RET-82100,CA-2017-153843,Shahid Collister,2025-08-30,Not as Described,2,456.09,Earphones
RET-82100,CA-2017-153843,Shahid Collister,2025-08-30,Not as Described,2,456.09,Highlighter
RET-82100,CA-2017-153843,Shahid Collister,2025-08-30,Not as Described,2,456.09,Trousers
RET-93000,US-2016-169040,Greg Tran,2025-06-05,Changed Mind,1,31.67,Office Chair
RET-93000,US-2016-169040,Greg Tran,2025-06-05,Changed Mind,1,31.67,Asus Laptop
RET-93000,US-2016-169040,Greg Tran,2025-06-05,Changed Mind,1,31.67,Coffee Table
RET-93000,US-2016-169040,Greg Tran,2025-06-05,Changed Mind,1,31.67,Calculator
RET-93000,US-2016-169040,Greg Tran,2025-06-05,Changed Mind,1,31.67,Office Desk
RET-93000,US-2016-169040,Greg Tran,2025-06-05,Changed Mind,1,31.67,Toaster
RET-93000,US-2016-169040,Greg Tran,2025-06-05,Changed Mind,1,31.67,Realme Phone
RET-83812,CA-2017-117821,Hunter Glantz,2025-12-11,Defective,2,58.91,Bookshelf
RET-43303,CA-2014-126480,Henry Goldwyn,2023-03-01,Not as Described,2,8.16,Samsung Galaxy Phone
RET-10025,CA-2016-114972,Phillip Flathmann,2025-04-20,Damaged,2,215.84,Mixer Grinder
RET-10025,CA-2016-114972,Phillip Flathmann,2025-04-20,Damaged,2,215.84,Electric Kettle
RET-10025,CA-2016-114972,Phillip Flathmann,2025-04-20,Damaged,2,215.84,Clipboard
RET-10025,CA-2016-114972,Phillip Flathmann,2025-04-20,Damaged,2,215.84,HP Laptop
RET-27705,CA-2014-106726,Roland Schwarz,2023-05-18,Not as Described,5,723.7,OnePlus Phone
RET-38157,CA-2017-136350,George Ashbrook,2025-11-27,Not as Described,2,172.22,Smart Watch
RET-38157,CA-2017-136350,George Ashbrook,2025-11-27,Not as Described,2,172.22,Curtain
RET-77013,US-2016-105452,Barry Franz,2024-12-31,Defective,3,14.58,Tape Dispenser
RET-77013,US-2016-105452,Barry Franz,2024-12-31,Defective,3,14.58,OnePlus Phone
RET-70341,US-2015-131359,Frank Atkinson,2024-04-20,Not as Described,2,6.34,Lunch Box
RET-70341,US-2015-131359,Frank Atkinson,2024-04-20,Not as Described,2,6.34,Office Desk
RET-70341,US-2015-131359,Frank Atkinson,2024-04-20,Not as Described,2,6.34,Realme Phone
RET-70341,US-2015-131359,Frank Atkinson,2024-04-20,Not as Described,2,6.34,Toaster
RET-86304,US-2016-135923,Carlos Meador,2024-06-29,Wrong Item,3,4.57,Bluetooth Speaker
RET-86304,US-2016-135923,Carlos Meador,2024-06-29,Wrong Item,3,4.57,Belt
RET-86304,US-2016-135923,Carlos Meador,2024-06-29,Wrong Item,3,4.57,Jeans
RET-22046,CA-2015-104346,Irene Maddox,2024-05-21,Defective,3,31.71,Highlighter
RET-22046,CA-2015-104346,Irene Maddox,2024-05-21,Defective,3,31.71,Notebook
RET-22046,CA-2015-104346,Irene Maddox,2024-05-21,Defective,3,31.71,Sneakers
RET-22046,CA-2015-104346,Irene Maddox,2024-05-21,Defective,3,31.71,Belt
RET-22046,CA-2015-104346,Irene Maddox,2024-05-21,Defective,3,31.71,Dell Laptop
RET-22046,CA-2015-104346,Irene Maddox,2024-05-21,Defective,3,31.71,Recliner Chair
RET-22046,CA-2015-104346,Irene Maddox,2024-05-21,Defective,3,31.71,Marker
RET-22046,CA-2015-104346,Irene Maddox,2024-05-21,Defective,3,31.71,Bookshelf
RET-22046,CA-2015-104346,Irene Maddox,2024-05-21,Defective,3,31.71,Curtain
RET-20118,CA-2016-118689,Tamara Chand,2025-03-17,Not as Described,5,24.15,MacBook
RET-20118,CA-2016-118689,Tamara Chand,2025-03-17,Not as Described,5,24.15,OnePlus Phone
RET-20118,CA-2016-118689,Tamara Chand,2025-03-17,Not as Described,5,24.15,Bookshelf
RET-20118,CA-2016-118689,Tamara Chand,2025-03-17,Not as Described,5,24.15,T-Shirt
RET-20118,CA-2016-118689,Tamara Chand,2025-03-17,Not as Described,5,24.15,Sandals
RET-85527,CA-2016-140746,Roy Collins,2024-07-13,Damaged,1,151.72,Realme Phone
RET-85534,CA-2014-159709,Arianne Irving,2022-11-01,Changed Mind,3,136.0,MacBook
RET-85534,CA-2014-159709,Arianne Irving,2022-11-01,Changed Mind,3,136.0,Belt
RET-53829,US-2016-108455,Mike Kennedy,2025-05-07,Not as Described,1,6.38,Jacket
RET-53829,US-2016-108455,Mike Kennedy,2025-05-07,Not as Described,1,6.38,Calculator
RET-53829,US-2016-108455,Mike Kennedy,2025-05-07,Not as Described,1,6.38,Mixer Grinder
RET-25799,US-2016-126452,Scot Coram,2025-02-19,Wrong Item,2,150.14,Electric Kettle
RET-25799,US-2016-126452,Scot Coram,2025-02-19,Wrong Item,2,150.14,Envelope
RET-25799,US-2016-126452,Scot Coram,2025-02-19,Wrong Item,2,150.14,Headphones
RET-25799,US-2016-126452,Scot Coram,2025-02-19,Wrong Item,2,150.14,MacBook
RET-25799,US-2016-126452,Scot Coram,2025-02-19,Wrong Item,2,150.14,Formal Shoes
RET-25799,US-2016-126452,Scot Coram,2025-02-19,Wrong Item,2,150.14,Calculator
RET-25799,US-2016-126452,Scot Coram,2025-02-19,Wrong Item,2,150.14,Clipboard
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,Cabinet
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,File Folder
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,Trousers
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,Headphones
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,Dining Chair
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,Jeans
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,iPhone
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,HP Laptop
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,Table Lamp
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,Sneakers
RET-11498,CA-2016-165330,William Brown,2025-06-06,Changed Mind,3,48.71,Marker
RET-51853,CA-2014-165393,Nathan Cano,2023-05-31,Defective,1,4.51,Study Table
RET-38940,CA-2016-116596,Ben Wallace,2025-04-17,Wrong Item,2,10.06,Clipboard
RET-38940,CA-2016-116596,Ben Wallace,2025-04-17,Wrong Item,2,10.06,Sneakers
RET-38940,CA-2016-116596,Ben Wallace,2025-04-17,Wrong Item,2,10.06,Dress
RET-38940,CA-2016-116596,Ben Wallace,2025-04-17,Wrong Item,2,10.06,Marker
RET-61495,US-2016-144211,Chad Sievert,2025-02-01,Changed Mind,3,14.65,MacBook
RET-61495,US-2016-144211,Chad Sievert,2025-02-01,Changed Mind,3,14.65,OnePlus Phone
RET-47982,CA-2015-137281,Barbara Fisher,2023-12-10,Changed Mind,1,5.47,Storage Container
RET-72371,CA-2014-143336,Zuschuss Donatelli,2023-02-03,Defective,1,61.71,Dinner Set
RET-72371,CA-2014-143336,Zuschuss Donatelli,2023-02-03,Defective,1,61.71,Asus Laptop
RET-72371,CA-2014-143336,Zuschuss Donatelli,2023-02-03,Defective,1,61.71,Table Lamp
RET-44413,CA-2016-165015,Bruce Degenhardt,2024-08-20,Damaged,1,8.5,Wallet
RET-27088,CA-2016-130799,Berenike Kampe,2025-04-26,Wrong Item,4,6.65,Jacket
RET-61815,CA-2016-145492,Matt Connell,2025-05-08,Defective,9,24.56,Office Desk
RET-78714,CA-2016-101525,Chris McAfee,2024-10-10,Wrong Item,3,17.95,Table Lamp
RET-78714,CA-2016-101525,Chris McAfee,2024-10-10,Wrong Item,3,17.95,Lenovo Laptop
RET-78714,CA-2016-101525,Chris McAfee,2024-10-10,Wrong Item,3,17.95,Notebook
RET-66369,CA-2017-117646,Sung Chung,2026-01-31,Not as Described,1,5.69,Office Desk
RET-66369,CA-2017-117646,Sung Chung,2026-01-31,Not as Described,1,5.69,Mixer Grinder
RET-66369,CA-2017-117646,Sung Chung,2026-01-31,Not as Described,1,5.69,Sports Shoes
RET-98047,CA-2017-139353,Janet Martin,2026-04-21,Changed Mind,3,63.76,Pencil
RET-98047,CA-2017-139353,Janet Martin,2026-04-21,Changed Mind,3,63.76,Recliner Chair
RET-98047,CA-2017-139353,Janet Martin,2026-04-21,Changed Mind,3,63.76,Bedsheet
RET-52039,CA-2015-140921,Allen Armold,2023-07-19,Not as Described,2,86.95,Mirror
RET-52039,CA-2015-140921,Allen Armold,2023-07-19,Not as Described,2,86.95,Sandals
RET-49953,CA-2017-107321,Arthur Wiediger,2026-02-22,Wrong Item,3,5.37,Storage Container
RET-49953,CA-2017-107321,Arthur Wiediger,2026-02-22,Wrong Item,3,5.37,Dining Chair
RET-67961,CA-2017-152093,Skye Norling,2026-02-24,Defective,3,735.38,Office Chair
RET-40603,CA-2016-151155,Alejandro Ballentine,2025-05-27,Wrong Item,2,12.47,Jacket
RET-40603,CA-2016-151155,Alejandro Ballentine,2025-05-27,Wrong Item,2,12.47,Dining Chair
RET-21247,CA-2014-166863,Sam Craven,2022-12-14,Damaged,2,9.68,Dinner Set
RET-21247,CA-2014-166863,Sam Craven,2022-12-14,Damaged,2,9.68,Headphones
RET-21247,CA-2014-166863,Sam Craven,2022-12-14,Damaged,2,9.68,Wallet
RET-21247,CA-2014-166863,Sam Craven,2022-12-14,Damaged,2,9.68,Pen
RET-21247,CA-2014-166863,Sam Craven,2022-12-14,Damaged,2,9.68,Clipboard
RET-21247,CA-2014-166863,Sam Craven,2022-12-14,Damaged,2,9.68,Storage Container
RET-21247,CA-2014-166863,Sam Craven,2022-12-14,Damaged,2,9.68,Jacket
RET-91396,CA-2016-120873,Ben Wallace,2025-04-22,Wrong Item,1,246.93,Lenovo Laptop
RET-24585,CA-2017-160031,Larry Tron,2026-06-03,Not as Described,2,39.79,Jacket
RET-37395,CA-2016-162726,Meg Tillman,2025-06-13,Defective,2,8.34,Dress
RET-37395,CA-2016-162726,Meg Tillman,2025-06-13,Defective,2,8.34,Pillow
RET-43902,CA-2014-146969,Arthur Prichep,2023-03-09,Defective,2,3.96,Lenovo Laptop
RET-43902,CA-2014-146969,Arthur Prichep,2023-03-09,Defective,2,3.96,Table Lamp
RET-43902,CA-2014-146969,Arthur Prichep,2023-03-09,Defective,2,3.96,Calculator
RET-43902,CA-2014-146969,Arthur Prichep,2023-03-09,Defective,2,3.96,iPhone
RET-43902,CA-2014-146969,Arthur Prichep,2023-03-09,Defective,2,3.96,Side Table
RET-28526,CA-2016-102456,Dan Lawera,2024-08-14,Damaged,3,161.65,Sandals
RET-79048,CA-2016-140501,Irene Maddox,2024-12-08,Damaged,3,143.97,Stapler
RET-79048,CA-2016-140501,Irene Maddox,2024-12-08,Damaged,3,143.97,Study Table
RET-79048,CA-2016-140501,Irene Maddox,2024-12-08,Damaged,3,143.97,Handbag
RET-79048,CA-2016-140501,Irene Maddox,2024-12-08,Damaged,3,143.97,Sneakers
RET-79048,CA-2016-140501,Irene Maddox,2024-12-08,Damaged,3,143.97,Samsung Galaxy Phone
RET-36305,CA-2017-116519,Craig Reiter,2026-03-24,Defective,2,293.92,Wardrobe
RET-11092,CA-2016-101672,Daniel Byrd,2025-03-14,Damaged,1,3.82,Formal Shoes
RET-11092,CA-2016-101672,Daniel Byrd,2025-03-14,Damaged,1,3.82,Recliner Chair
RET-11092,CA-2016-101672,Daniel Byrd,2025-03-14,Damaged,1,3.82,Cabinet
RET-11092,CA-2016-101672,Daniel Byrd,2025-03-14,Damaged,1,3.82,Jeans
RET-96520,CA-2016-168032,David Flashing,2024-07-15,Not as Described,3,1.48,Notebook
RET-96520,CA-2016-168032,David Flashing,2024-07-15,Not as Described,3,1.48,Lunch Box
RET-96520,CA-2016-168032,David Flashing,2024-07-15,Not as Described,3,1.48,Sandals
RET-95119,CA-2016-128517,Sean Wendt,2024-10-09,Changed Mind,1,208.15,Marker
RET-95119,CA-2016-128517,Sean Wendt,2024-10-09,Changed Mind,1,208.15,Electric Kettle
RET-23055,CA-2017-126067,Kristina Nunn,2026-02-07,Not as Described,2,5.01,Pillow
RET-23055,CA-2017-126067,Kristina Nunn,2026-02-07,Not as Described,2,5.01,Clipboard
RET-23055,CA-2017-126067,Kristina Nunn,2026-02-07,Not as Described,2,5.01,Coffee Table
RET-23055,CA-2017-126067,Kristina Nunn,2026-02-07,Not as Described,2,5.01,TV Stand
RET-75621,CA-2015-121720,Jim Epp,2023-11-29,Changed Mind,1,1.58,Study Table
RET-75621,CA-2015-121720,Jim Epp,2023-11-29,Changed Mind,1,1.58,Calculator
RET-75621,CA-2015-121720,Jim Epp,2023-11-29,Changed Mind,1,1.58,Curtain
RET-75621,CA-2015-121720,Jim Epp,2023-11-29,Changed Mind,1,1.58,Asus Laptop
RET-75621,CA-2015-121720,Jim Epp,2023-11-29,Changed Mind,1,1.58,Earphones
RET-75621,CA-2015-121720,Jim Epp,2023-11-29,Changed Mind,1,1.58,Bedsheet
RET-75621,CA-2015-121720,Jim Epp,2023-11-29,Changed Mind,1,1.58,Office Desk
RET-42426,CA-2015-108259,Noel Staavos,2024-04-28,Defective,6,27.49,Earphones
RET-42426,CA-2015-108259,Noel Staavos,2024-04-28,Defective,6,27.49,OnePlus Phone
RET-42426,CA-2015-108259,Noel Staavos,2024-04-28,Defective,6,27.49,Cabinet
RET-42426,CA-2015-108259,Noel Staavos,2024-04-28,Defective,6,27.49,Marker
